Order_ID,Order_Date,Order_Year,Order_Month,Customer_Name,Region,Category,Sales,Discount,Profit
CA-2014-118122,2014-Nov-18,2014,Nov,Greg Guthrie,West,Office Supplies,13.90,0.2,4.52
CA-2011-138198,2011-Jul-18,2011,Jul,Jack Lebron,East,Office Supplies,13.90,0.2,4.52
US-2014-119438,2014-Mar-19,2014,Mar,Carol Darley,Central,Technology,27.82,0.2,4.52
CA-2012-161263,2012-Apr-16,2012,Apr,Theresa Swint,East,Office Supplies,45.22,0.2,4.52
US-2014-149510,2014-Dec-04,2014,Dec,Matt Collins,South,Office Supplies,45.22,0.2,4.52
CA-2012-143602,2012-Apr-25,2012,Apr,Jill Stevenson,West,Office Supplies,13.94,0.2,4.53
CA-2011-158771,2011-May-09,2011,May,Sean Braxton,South,Office Supplies,9.45,0.0,4.54
CA-2012-140984,2012-Sep-14,2012,Sep,Craig Carroll,East,Office Supplies,12.96,0.2,4.54
US-2014-126053,2014-Dec-06,2014,Dec,Carlos Soltero,East,Office Supplies,9.45,0.0,4.54
CA-2011-140396,2011-Nov-20,2011,Nov,Katharine Harms,East,Office Supplies,12.96,0.2,4.54
CA-2013-137127,2013-Jun-17,2013,Jun,Jennifer Jackson,East,Office Supplies,9.45,0.0,4.54
US-2012-103996,2012-Mar-29,2012,Mar,Richard Bierner,West,Office Supplies,9.87,0.0,4.54
US-2014-123204,2014-Jul-22,2014,Jul,Cari Schnelling,East,Office Supplies,17.48,0.0,4.54
CA-2013-123337,2013-Sep-17,2013,Sep,Keith Dawkins,West,Office Supplies,17.48,0.0,4.54
CA-2012-138674,2012-Nov-14,2012,Nov,Ken Black,West,Technology,91.18,0.2,4.56
CA-2011-111500,2011-Aug-17,2011,Aug,Don Jones,South,Office Supplies,12.67,0.0,4.56
CA-2014-128755,2014-May-05,2014,May,Mike Kennedy,South,Office Supplies,16.91,0.0,4.57
CA-2012-137974,2012-Apr-16,2012,Apr,Lauren Leatherbury,South,Office Supplies,9.14,0.0,4.57
CA-2012-127019,2012-Dec-21,2012,Dec,Elpida Rittenbach,West,Office Supplies,60.98,0.2,4.57
CA-2011-156433,2011-Sep-20,2011,Sep,Erica Smith,West,Office Supplies,9.96,0.0,4.58
CA-2012-125423,2012-Dec-13,2012,Dec,Matt Collins,West,Office Supplies,9.96,0.0,4.58
CA-2014-164364,2014-Nov-13,2014,Nov,Christine Sundaresam,West,Office Supplies,9.96,0.0,4.58
US-2011-123183,2011-Nov-19,2011,Nov,Georgia Rosenberg,East,Office Supplies,9.96,0.0,4.58
CA-2013-123176,2013-Sep-28,2013,Sep,James Galang,South,Office Supplies,13.89,0.0,4.58
CA-2011-149104,2011-Apr-05,2011,Apr,Ruben Dartt,Central,Office Supplies,13.89,0.0,4.58
CA-2013-109743,2013-Sep-23,2013,Sep,Sally Hughsby,South,Office Supplies,40.78,0.2,4.59
US-2012-139759,2012-Aug-25,2012,Aug,Nancy Lomonaco,West,Furniture,40.78,0.2,4.59
CA-2011-127964,2011-Mar-03,2011,Mar,Anne Pryor,East,Technology,9.99,0.0,4.60
CA-2012-108588,2012-Jan-05,2012,Jan,Brooke Gillingham,East,Office Supplies,13.17,0.2,4.61
US-2011-155817,2011-Oct-03,2011,Oct,Sara Luxemburg,South,Office Supplies,61.57,0.2,4.62
CA-2014-152660,2014-Dec-05,2014,Dec,Christy Brittain,Central,Office Supplies,61.57,0.2,4.62
CA-2011-134726,2011-Nov-02,2011,Nov,Steven Ward,West,Technology,52.79,0.2,4.62
CA-2014-114804,2014-Oct-18,2014,Oct,Barry Französisch,West,Technology,52.79,0.2,4.62
CA-2012-103835,2012-Sep-24,2012,Sep,Shaun Chance,West,Furniture,14.91,0.0,4.62
CA-2012-113740,2012-Aug-24,2012,Aug,Shahid Collister,East,Furniture,14.91,0.0,4.62
CA-2014-160927,2014-Jan-30,2014,Jan,Tamara Manning,Central,Furniture,14.91,0.0,4.62
CA-2013-142398,2013-Apr-13,2013,Apr,Beth Paige,West,Office Supplies,13.21,0.2,4.62
CA-2011-108189,2011-Oct-02,2011,Oct,Erin Smith,West,Office Supplies,12.77,0.2,4.63
CA-2013-129126,2013-Dec-15,2013,Dec,Pete Kriz,East,Office Supplies,17.15,0.0,4.63
CA-2012-155761,2012-Dec-11,2012,Dec,Stuart Calhoun,Central,Office Supplies,46.34,0.2,4.63
US-2014-155999,2014-Aug-08,2014,Aug,Jay Kimmel,West,Office Supplies,13.76,0.2,4.64
CA-2014-117457,2014-Dec-09,2014,Dec,Keith Herrera,West,Office Supplies,9.68,0.0,4.65
CA-2013-134334,2013-Feb-14,2013,Feb,Dave Kipp,East,Furniture,10.56,0.0,4.65
CA-2011-113271,2011-Jul-09,2011,Jul,Darrin Sayre,West,Office Supplies,14.30,0.2,4.65
US-2014-161935,2014-Jul-15,2014,Jul,John Lee,East,Office Supplies,62.04,0.2,4.65
CA-2012-161998,2012-May-01,2012,May,David Bremer,South,Office Supplies,41.38,0.2,4.65
CA-2014-118017,2014-Dec-04,2014,Dec,Lena Cacioppo,West,Furniture,16.19,0.2,4.66
CA-2013-164511,2013-Nov-20,2013,Nov,Doug Jacobs,East,Office Supplies,14.35,0.2,4.66
CA-2011-110786,2011-Dec-29,2011,Dec,Anthony Johnson,West,Office Supplies,14.35,0.2,4.66
CA-2013-161473,2013-Apr-02,2013,Apr,Thomas Boland,East,Office Supplies,14.35,0.2,4.66
CA-2011-156587,2011-Mar-07,2011,Mar,Aaron Bergman,West,Office Supplies,17.94,0.0,4.66
CA-2012-131884,2012-Dec-06,2012,Dec,Dennis Kane,East,Office Supplies,37.38,0.2,4.67
CA-2014-104745,2014-May-30,2014,May,Guy Thornton,Central,Office Supplies,53.42,0.2,4.67
US-2011-112872,2011-Dec-06,2011,Dec,Ryan Crowe,West,Office Supplies,53.42,0.2,4.67
CA-2012-130974,2012-Nov-27,2012,Nov,Matt Abelman,East,Furniture,38.97,0.0,4.68
CA-2011-164182,2011-Jul-14,2011,Jul,Shui Tom,East,Office Supplies,41.58,0.2,4.68
CA-2011-124730,2011-Nov-26,2011,Nov,Lynn Smith,East,Office Supplies,12.91,0.2,4.68
CA-2012-114069,2012-Jul-13,2012,Jul,Natalie DeCherney,East,Office Supplies,9.96,0.0,4.68
CA-2014-169607,2014-Oct-13,2014,Oct,Christina Anderson,East,Office Supplies,9.96,0.0,4.68
US-2013-103674,2013-Dec-07,2013,Dec,Anne Pryor,West,Office Supplies,13.38,0.2,4.68
CA-2014-148810,2014-Jun-27,2014,Jun,Dan Reichenbach,South,Office Supplies,13.87,0.2,4.68
US-2013-156692,2013-Aug-14,2013,Aug,Hunter Glantz,South,Office Supplies,17.34,0.0,4.68
CA-2011-160262,2011-Jun-09,2011,Jun,Thomas Seio,West,Office Supplies,18.06,0.0,4.70
CA-2013-156265,2013-Aug-03,2013,Aug,Barry Französisch,West,Office Supplies,12.54,0.2,4.70
CA-2011-104738,2011-Dec-30,2011,Dec,Stefania Perrino,Central,Office Supplies,12.98,0.2,4.71
US-2011-161305,2011-Jun-06,2011,Jun,Sarah Bern,Central,Office Supplies,13.98,0.2,4.72
CA-2014-101959,2014-Mar-01,2014,Mar,Duane Benoit,East,Office Supplies,9.84,0.0,4.72
US-2011-138835,2011-Sep-10,2011,Sep,Dianna Arnett,South,Office Supplies,9.64,0.0,4.72
CA-2012-114811,2012-Nov-08,2012,Nov,Keith Dawkins,East,Furniture,11.82,0.0,4.73
CA-2014-136826,2014-Jun-17,2014,Jun,Claudia Bergmann,South,Office Supplies,14.02,0.2,4.73
CA-2014-160514,2014-Nov-13,2014,Nov,David Bremer,West,Office Supplies,10.56,0.0,4.75
CA-2011-157623,2011-Mar-14,2011,Mar,Dean Katz,West,Office Supplies,10.56,0.0,4.75
CA-2013-130078,2013-Aug-09,2013,Aug,Charles Crestani,Central,Office Supplies,10.56,0.0,4.75
CA-2011-134103,2011-Jan-31,2011,Jan,Mike Vittorini,Central,Office Supplies,10.56,0.0,4.75
US-2013-126452,2013-Aug-22,2013,Aug,Scot Coram,West,Office Supplies,12.67,0.2,4.75
CA-2012-115168,2012-Jun-05,2012,Jun,Brenda Bowman,Central,Office Supplies,10.56,0.0,4.75
CA-2014-143343,2014-Jun-11,2014,Jun,Ben Wallace,West,Office Supplies,16.40,0.0,4.76
CA-2012-103072,2012-Sep-27,2012,Sep,Helen Wasserman,Central,Office Supplies,16.40,0.0,4.76
CA-2014-148642,2014-Mar-07,2014,Mar,Don Weiss,Central,Office Supplies,63.49,0.2,4.76
CA-2011-144974,2011-Sep-26,2011,Sep,Craig Molinari,East,Furniture,21.18,0.2,4.77
CA-2012-102778,2012-Nov-21,2012,Nov,John Huston,South,Furniture,18.18,0.2,4.77
CA-2014-117632,2014-May-13,2014,May,Charles Sheldon,West,Office Supplies,238.62,0.0,4.77
CA-2011-121762,2011-Feb-15,2011,Feb,Marina Lichtenstein,West,Office Supplies,238.62,0.0,4.77
CA-2011-145387,2011-Oct-31,2011,Oct,Anne McFarland,East,Office Supplies,10.16,0.0,4.78
CA-2012-109113,2012-Dec-19,2012,Dec,Eileen Kiefer,Central,Technology,25.49,0.2,4.78
CA-2011-126361,2011-Aug-04,2011,Aug,Valerie Dominguez,West,Office Supplies,13.18,0.2,4.78
CA-2011-131947,2011-Sep-17,2011,Sep,Joseph Airdo,West,Office Supplies,38.26,0.2,4.78
CA-2011-114643,2011-Jun-13,2011,Jun,Filia McAdams,West,Office Supplies,14.52,0.0,4.79
CA-2013-157161,2013-Jul-17,2013,Jul,Jonathan Doherty,South,Office Supplies,10.20,0.0,4.79
CA-2014-128363,2014-Aug-14,2014,Aug,Dan Campbell,South,Office Supplies,14.76,0.2,4.80
CA-2014-156237,2014-Sep-15,2014,Sep,Pamela Stobb,East,Furniture,127.94,0.2,4.80
CA-2014-169901,2014-Jun-16,2014,Jun,Clay Cheatham,West,Technology,47.98,0.2,4.80
CA-2012-165414,2012-Dec-21,2012,Dec,Lynn Smith,South,Technology,47.98,0.2,4.80
CA-2014-135937,2014-Feb-21,2014,Feb,Katherine Murray,West,Technology,31.99,0.2,4.80
CA-2014-161480,2014-Dec-26,2014,Dec,Ralph Arnett,East,Furniture,191.98,0.2,4.80
CA-2013-149454,2013-Jul-26,2013,Jul,Katherine Murray,South,Office Supplies,10.44,0.0,4.80
CA-2014-101434,2014-Jun-21,2014,Jun,Toby Ritter,East,Office Supplies,9.82,0.0,4.81
CA-2014-135279,2014-Apr-10,2014,Apr,Bryan Spruell,East,Office Supplies,9.82,0.0,4.81
CA-2013-110254,2013-Aug-05,2013,Aug,Max Ludwig,South,Office Supplies,9.82,0.0,4.81
CA-2014-164707,2014-Feb-19,2014,Feb,Cynthia Voltz,West,Office Supplies,9.82,0.0,4.81
CA-2012-169677,2012-Jan-13,2012,Jan,Karen Seio,South,Office Supplies,9.82,0.0,4.81
CA-2013-169824,2013-Dec-13,2013,Dec,Noel Staavos,East,Office Supplies,11.20,0.0,4.82
CA-2013-128811,2013-Sep-13,2013,Sep,Sarah Foster,West,Office Supplies,10.47,0.0,4.82
US-2014-169551,2014-Jul-08,2014,Jul,Rob Lucas,East,Technology,16.78,0.2,4.82
CA-2013-139549,2013-Oct-21,2013,Oct,Muhammed Yedwab,West,Furniture,387.14,0.2,4.84
CA-2013-167507,2013-Dec-23,2013,Dec,Sue Ann Reed,West,Furniture,22.78,0.2,4.84
CA-2014-169978,2014-Dec-25,2014,Dec,Hunter Glantz,East,Office Supplies,14.38,0.2,4.85
CA-2014-124597,2014-May-01,2014,May,Ann Steele,South,Office Supplies,15.53,0.2,4.85
CA-2014-102974,2014-Sep-20,2014,Sep,Dave Poirier,West,Office Supplies,16.74,0.0,4.85
CA-2013-121671,2013-Jul-18,2013,Jul,Andrew Allen,Central,Office Supplies,242.94,0.0,4.86
CA-2011-156587,2011-Mar-07,2011,Mar,Aaron Bergman,West,Office Supplies,242.94,0.0,4.86
CA-2012-141768,2012-May-25,2012,May,Nora Pelletier,West,Furniture,14.73,0.0,4.86
CA-2011-167927,2011-Jan-21,2011,Jan,Xylona Preis,Central,Furniture,14.73,0.0,4.86
CA-2013-118689,2013-Oct-03,2013,Oct,Tamara Chand,Central,Office Supplies,32.48,0.0,4.87
CA-2014-140151,2014-Mar-24,2014,Mar,Raymond Buch,West,Office Supplies,32.48,0.0,4.87
CA-2011-111773,2011-Jun-29,2011,Jun,Jim Karlsson,East,Office Supplies,13.92,0.2,4.87
CA-2014-166093,2014-Aug-18,2014,Aug,Rick Wilson,West,Office Supplies,13.92,0.2,4.87
CA-2011-125682,2011-Nov-22,2011,Nov,Robert Barroso,South,Office Supplies,9.96,0.0,4.88
CA-2012-144890,2012-Dec-25,2012,Dec,Sean Miller,West,Office Supplies,9.96,0.0,4.88
CA-2011-141817,2011-Jan-06,2011,Jan,Mick Brown,East,Office Supplies,19.54,0.2,4.88
CA-2011-108903,2011-Oct-03,2011,Oct,Denny Ordway,East,Office Supplies,14.48,0.2,4.89
CA-2014-108000,2014-Jan-13,2014,Jan,Linda Southworth,West,Office Supplies,9.78,0.0,4.89
CA-2012-146486,2012-Nov-09,2012,Nov,Dianna Vittorini,East,Office Supplies,244.55,0.0,4.89
CA-2012-143532,2012-Mar-19,2012,Mar,Dan Campbell,South,Office Supplies,14.50,0.2,4.89
US-2014-128832,2014-Apr-25,2014,Apr,Linda Southworth,East,Technology,69.98,0.0,4.90
US-2014-136707,2014-Nov-13,2014,Nov,Jim Epp,West,Office Supplies,14.02,0.2,4.91
CA-2014-136672,2014-Mar-08,2014,Mar,Michael Granlund,East,Technology,49.08,0.0,4.91
US-2014-140907,2014-Dec-11,2014,Dec,Ben Peterman,West,Technology,49.08,0.0,4.91
CA-2012-162537,2012-Oct-28,2012,Oct,Rob Dowd,South,Office Supplies,10.67,0.0,4.91
CA-2014-138464,2014-Jul-09,2014,Jul,Vicky Freymann,West,Furniture,15.84,0.0,4.91
CA-2013-105585,2013-Aug-27,2013,Aug,Roland Fjeld,West,Office Supplies,10.23,0.0,4.91
CA-2014-122154,2014-Apr-10,2014,Apr,Sue Ann Reed,South,Office Supplies,15.12,0.2,4.91
US-2011-127978,2011-Mar-03,2011,Mar,Jill Stevenson,East,Office Supplies,15.12,0.2,4.91
CA-2014-152499,2014-Jan-23,2014,Jan,Edward Hooks,Central,Office Supplies,15.12,0.2,4.91
CA-2012-109337,2012-Nov-21,2012,Nov,Denise Leinenbach,Central,Office Supplies,10.92,0.0,4.91
CA-2012-162607,2012-May-12,2012,May,Rose O'Brian,West,Office Supplies,14.59,0.2,4.92
CA-2013-154053,2013-Mar-05,2013,Mar,Michael Granlund,West,Office Supplies,16.99,0.0,4.93
US-2012-117184,2012-May-17,2012,May,Odella Nelson,Central,Office Supplies,14.09,0.2,4.93
CA-2011-133270,2011-Jun-06,2011,Jun,Bryan Mills,East,Office Supplies,13.36,0.0,4.94
CA-2011-157721,2011-Sep-02,2011,Sep,Justin MacKendrick,East,Furniture,70.71,0.0,4.95
CA-2013-169194,2013-Jun-21,2013,Jun,Lena Hernandez,East,Technology,45.00,0.0,4.95
CA-2014-150091,2014-Oct-13,2014,Oct,Nora Paige,East,Technology,45.00,0.0,4.95
CA-2011-145254,2011-Jul-23,2011,Jul,Nick Crebassa,West,Technology,45.00,0.0,4.95
US-2014-132675,2014-Sep-25,2014,Sep,Karen Ferguson,South,Office Supplies,12.72,0.0,4.96
US-2014-112347,2014-Dec-03,2014,Dec,Bill Stewart,West,Technology,49.62,0.2,4.96
CA-2014-114370,2014-Mar-15,2014,Mar,Brad Norvell,Central,Technology,49.62,0.2,4.96
CA-2011-151078,2011-Nov-12,2011,Nov,Roy Französisch,Central,Office Supplies,49.63,0.2,4.96
US-2014-109253,2014-Aug-22,2014,Aug,Patrick Ryan,West,Office Supplies,17.12,0.0,4.96
CA-2012-153612,2012-Dec-22,2012,Dec,Beth Thompson,Central,Office Supplies,17.12,0.0,4.96
CA-2012-162376,2012-Nov-22,2012,Nov,Harold Dahlen,East,Office Supplies,17.12,0.0,4.96
CA-2012-128139,2012-Jul-03,2012,Jul,Bruce Degenhardt,South,Furniture,70.98,0.0,4.97
CA-2013-129868,2013-Dec-27,2013,Dec,Mike Caudle,West,Office Supplies,17.76,0.0,4.97
US-2014-110646,2014-Oct-27,2014,Oct,Jamie Frazer,East,Office Supplies,14.76,0.2,4.98
CA-2011-142951,2011-Oct-08,2011,Oct,Jack Garza,South,Technology,23.47,0.2,4.99
CA-2013-152471,2013-Jul-09,2013,Jul,Zuschuss Donatelli,South,Office Supplies,15.98,0.2,5.00
CA-2014-109715,2014-Dec-10,2014,Dec,Angele Hood,Central,Office Supplies,15.98,0.2,5.00
CA-2012-131338,2012-Aug-09,2012,Aug,Naresj Patel,East,Office Supplies,10.65,0.0,5.01
US-2013-143280,2013-Feb-22,2013,Feb,Tracy Zic,West,Office Supplies,10.65,0.0,5.01
CA-2012-145401,2012-Jan-30,2012,Jan,Jeremy Pistek,Central,Office Supplies,14.30,0.2,5.01
CA-2013-113138,2013-Nov-20,2013,Nov,Nora Pelletier,East,Office Supplies,17.28,0.0,5.01
CA-2013-115917,2013-May-21,2013,May,Rick Bensley,West,Office Supplies,15.42,0.2,5.01
CA-2011-167997,2011-Jan-27,2011,Jan,Carol Adams,Central,Office Supplies,10.68,0.0,5.02
US-2014-108245,2014-Sep-23,2014,Sep,Sally Hughsby,Central,Office Supplies,13.39,0.2,5.02
US-2011-109456,2011-Oct-16,2011,Oct,Lynn Smith,West,Office Supplies,14.35,0.2,5.02
CA-2011-102869,2011-Sep-09,2011,Sep,Logan Currie,East,Furniture,17.47,0.2,5.02
CA-2014-134194,2014-Dec-26,2014,Dec,Guy Armstrong,Central,Office Supplies,44.69,0.2,5.03
CA-2014-144932,2014-Apr-15,2014,Apr,Alan Barnes,East,Office Supplies,13.87,0.2,5.03
CA-2014-161340,2014-May-29,2014,May,Alice McCarthy,East,Office Supplies,13.87,0.2,5.03
CA-2012-167374,2012-Mar-26,2012,Mar,Gene McClure,East,Technology,16.78,0.2,5.03
CA-2013-116918,2013-Oct-02,2013,Oct,Jamie Kunitz,South,Office Supplies,30.98,0.2,5.03
CA-2013-109365,2013-Nov-04,2013,Nov,Xylona Preis,West,Office Supplies,15.26,0.0,5.04
CA-2014-109701,2014-Dec-03,2014,Dec,Alice McCarthy,West,Office Supplies,10.08,0.0,5.04
CA-2014-100230,2014-Dec-12,2014,Dec,Allen Armold,East,Office Supplies,14.95,0.2,5.05
CA-2012-132626,2012-Jul-09,2012,Jul,Brian Thompson,East,Office Supplies,15.80,0.0,5.06
CA-2013-137330,2013-Dec-10,2013,Dec,Ken Black,Central,Office Supplies,19.46,0.0,5.06
CA-2012-144652,2012-Nov-20,2012,Nov,Skye Norling,West,Office Supplies,19.46,0.0,5.06
CA-2013-155033,2013-Oct-08,2013,Oct,Cindy Chapman,West,Office Supplies,10.56,0.0,5.07
CA-2012-167745,2012-Sep-18,2012,Sep,George Bell,West,Office Supplies,16.90,0.0,5.07
CA-2013-105732,2013-Sep-14,2013,Sep,Alejandro Grove,Central,Office Supplies,16.90,0.0,5.07
CA-2014-117436,2014-Jun-09,2014,Jun,Liz Willingham,East,Office Supplies,10.36,0.0,5.08
CA-2012-131779,2012-Jun-12,2012,Jun,Laurel Elliston,East,Office Supplies,29.90,0.0,5.08
CA-2013-140634,2013-Oct-04,2013,Oct,Hunter Lopez,Central,Office Supplies,15.65,0.2,5.09
CA-2011-113362,2011-Sep-14,2011,Sep,Astrea Jones,East,Office Supplies,11.07,0.0,5.09
CA-2014-129833,2014-Dec-10,2014,Dec,Herbert Flentye,Central,Office Supplies,10.40,0.0,5.10
CA-2011-121286,2011-Nov-04,2011,Nov,Odella Nelson,South,Office Supplies,58.24,0.2,5.10
CA-2013-109820,2013-Nov-21,2013,Nov,Allen Goldenen,East,Office Supplies,15.70,0.2,5.10
CA-2011-127446,2011-Nov-25,2011,Nov,Matt Collister,Central,Office Supplies,15.70,0.2,5.10
CA-2011-126907,2011-Nov-01,2011,Nov,Suzanne McNair,Central,Office Supplies,15.70,0.2,5.10
CA-2012-156118,2012-Dec-08,2012,Dec,Henry Goldwyn,West,Office Supplies,15.70,0.2,5.10
US-2013-167472,2013-Jun-07,2013,Jun,Clytie Kelty,South,Technology,26.85,0.0,5.10
CA-2013-169663,2013-Mar-11,2013,Mar,Rick Huthwaite,West,Technology,26.85,0.0,5.10
CA-2014-106180,2014-Sep-19,2014,Sep,Sally Hughsby,West,Office Supplies,10.86,0.0,5.10
CA-2014-152695,2014-Dec-11,2014,Dec,Chris Cortes,East,Office Supplies,10.86,0.0,5.10
CA-2013-150343,2013-Aug-17,2013,Aug,Pete Kriz,West,Office Supplies,10.86,0.0,5.10
CA-2012-120439,2012-Jun-14,2012,Jun,Alan Dominguez,East,Furniture,51.07,0.2,5.11
CA-2014-148691,2014-Dec-04,2014,Dec,Chuck Sachs,East,Office Supplies,14.62,0.2,5.12
CA-2014-124436,2014-Mar-20,2014,Mar,Sue Ann Reed,West,Office Supplies,14.62,0.2,5.12
US-2013-125402,2013-Sep-26,2013,Sep,Dan Lawera,West,Office Supplies,10.90,0.0,5.12
CA-2013-114713,2013-Jul-08,2013,Jul,Steve Chapman,South,Office Supplies,45.58,0.2,5.13
CA-2014-109393,2014-Jul-01,2014,Jul,John Castell,West,Furniture,436.00,0.2,5.13
CA-2013-165848,2013-Jun-05,2013,Jun,Edward Nazzal,East,Furniture,136.78,0.2,5.13
CA-2013-117282,2013-Jul-15,2013,Jul,Dan Reichenbach,East,Office Supplies,14.16,0.2,5.13
CA-2012-109337,2012-Nov-21,2012,Nov,Denise Leinenbach,Central,Office Supplies,19.75,0.0,5.14
CA-2014-113558,2014-Oct-22,2014,Oct,Patricia Hirasaki,South,Furniture,45.70,0.2,5.14
CA-2011-149958,2011-Mar-15,2011,Mar,Alan Shonely,South,Furniture,45.70,0.2,5.14
CA-2014-133431,2014-Dec-18,2014,Dec,Logan Currie,West,Office Supplies,15.24,0.2,5.14
CA-2012-117961,2012-Nov-26,2012,Nov,Guy Phonely,East,Office Supplies,10.95,0.0,5.15
CA-2012-113222,2012-Nov-09,2012,Nov,Anthony Garverick,Central,Office Supplies,10.74,0.0,5.16
CA-2014-131807,2014-Oct-06,2014,Oct,Greg Guthrie,West,Furniture,206.35,0.2,5.16
CA-2012-156510,2012-Sep-25,2012,Sep,Erica Hackney,East,Office Supplies,10.76,0.0,5.16
CA-2014-119011,2014-Aug-21,2014,Aug,Lisa Ryan,West,Office Supplies,17.22,0.0,5.17
CA-2013-134474,2013-Jan-05,2013,Jan,Anthony Johnson,South,Technology,59.18,0.2,5.18
CA-2013-134362,2013-Sep-30,2013,Sep,Linda Southworth,East,Office Supplies,15.94,0.2,5.18
CA-2013-123722,2013-Sep-26,2013,Sep,Nicole Hansen,Central,Office Supplies,15.94,0.2,5.18
CA-2013-145261,2013-Dec-19,2013,Dec,Adrian Hane,West,Office Supplies,15.94,0.2,5.18
CA-2014-122539,2014-Dec-02,2014,Dec,Sean Christensen,East,Office Supplies,15.94,0.2,5.18
CA-2011-163867,2011-Jun-03,2011,Jun,Richard Eichhorn,Central,Office Supplies,15.94,0.2,5.18
CA-2011-159478,2011-Sep-30,2011,Sep,Maya Herman,East,Furniture,15.24,0.0,5.18
CA-2012-130253,2012-Dec-14,2012,Dec,Paul Prost,West,Furniture,15.24,0.0,5.18
CA-2014-111808,2014-Dec-17,2014,Dec,Andrew Roberts,Central,Office Supplies,10.80,0.0,5.18
CA-2011-131541,2011-Jul-28,2011,Jul,Chloris Kastensmidt,South,Office Supplies,14.32,0.2,5.19
CA-2013-136434,2013-Dec-02,2013,Dec,Rick Duston,Central,Furniture,17.31,0.0,5.19
CA-2014-122945,2014-Nov-17,2014,Nov,Mick Brown,West,Furniture,17.31,0.0,5.19
CA-2012-160864,2012-May-03,2012,May,Nicole Fjeld,West,Office Supplies,13.85,0.2,5.19
CA-2011-118304,2011-Apr-29,2011,Apr,Katherine Hughes,East,Technology,19.98,0.0,5.19
CA-2013-151148,2013-Sep-13,2013,Sep,Philisse Overcash,West,Furniture,83.14,0.2,5.20
CA-2013-131205,2013-Sep-05,2013,Sep,Anna Andreadi,South,Office Supplies,129.92,0.0,5.20
CA-2013-119186,2013-May-27,2013,May,Maurice Satty,Central,Office Supplies,14.35,0.2,5.20
CA-2013-112676,2013-May-06,2013,May,Patrick Jones,South,Office Supplies,14.35,0.2,5.20
CA-2014-138422,2014-Sep-24,2014,Sep,Kristina Nunn,West,Office Supplies,14.35,0.2,5.20
US-2014-125717,2014-Sep-29,2014,Sep,Darrin Sayre,West,Office Supplies,14.35,0.2,5.20
CA-2013-128811,2013-Sep-13,2013,Sep,Sarah Foster,West,Office Supplies,11.07,0.0,5.20
CA-2014-103212,2014-Oct-14,2014,Oct,Michelle Huthwaite,South,Office Supplies,11.07,0.0,5.20
CA-2014-117128,2014-Dec-06,2014,Dec,Bart Folk,East,Office Supplies,11.07,0.0,5.20
CA-2014-167899,2014-May-22,2014,May,John Grady,East,Office Supplies,17.97,0.0,5.21
CA-2014-159457,2014-Oct-20,2014,Oct,Rick Duston,Central,Technology,16.68,0.2,5.21
CA-2014-127285,2014-Oct-31,2014,Oct,Michelle Moray,West,Office Supplies,13.90,0.2,5.21
CA-2011-106439,2011-Oct-31,2011,Oct,Greg Guthrie,West,Office Supplies,11.34,0.0,5.22
CA-2013-125815,2013-Oct-29,2013,Oct,Denise Leinenbach,East,Office Supplies,12.42,0.0,5.22
CA-2013-123946,2013-Sep-13,2013,Sep,Anthony Johnson,South,Office Supplies,11.34,0.0,5.22
CA-2014-134418,2014-Sep-16,2014,Sep,Gene McClure,West,Office Supplies,12.42,0.0,5.22
CA-2011-115889,2011-Nov-02,2011,Nov,Shahid Hopkins,West,Technology,46.38,0.2,5.22
CA-2011-148488,2011-Dec-10,2011,Dec,Sally Matthias,East,Office Supplies,11.36,0.0,5.23
CA-2011-166989,2011-Nov-14,2011,Nov,Robert Marley,East,Office Supplies,11.36,0.0,5.23
CA-2012-124107,2012-Oct-09,2012,Oct,Brian Moss,Central,Office Supplies,29.40,0.1,5.23
CA-2014-105921,2014-Aug-15,2014,Aug,Janet Martin,West,Furniture,418.30,0.2,5.23
US-2014-142573,2014-Jul-19,2014,Jul,Maris LaWare,West,Office Supplies,16.10,0.2,5.23
CA-2013-126732,2013-Sep-03,2013,Sep,Lena Radford,West,Office Supplies,18.69,0.0,5.23
US-2013-103674,2013-Dec-07,2013,Dec,Anne Pryor,West,Office Supplies,18.69,0.0,5.23
CA-2011-106054,2011-Jan-07,2011,Jan,Jack O'Briant,South,Office Supplies,12.78,0.0,5.24
CA-2012-115945,2012-Jun-25,2012,Jun,Alan Barnes,West,Office Supplies,20.96,0.0,5.24
CA-2014-113278,2014-Jan-15,2014,Jan,Hallie Redmond,Central,Office Supplies,18.76,0.0,5.25
CA-2012-124541,2012-Apr-06,2012,Apr,Thomas Thornton,Central,Office Supplies,42.05,0.2,5.26
CA-2014-132213,2014-Apr-26,2014,Apr,Parhena Norris,South,Office Supplies,42.05,0.2,5.26
CA-2013-145982,2013-Aug-28,2013,Aug,Ted Butterfield,East,Office Supplies,11.68,0.0,5.26
US-2014-118941,2014-Aug-13,2014,Aug,Brenda Bowman,East,Office Supplies,17.52,0.0,5.26
CA-2014-144365,2014-Oct-25,2014,Oct,Carlos Soltero,South,Office Supplies,11.68,0.0,5.26
CA-2013-143308,2013-Nov-05,2013,Nov,Roy Collins,South,Office Supplies,10.74,0.0,5.26
CA-2014-120894,2014-Apr-29,2014,Apr,Jack Lebron,South,Office Supplies,28.08,0.2,5.27
CA-2014-119389,2014-Apr-18,2014,Apr,Bruce Geld,East,Furniture,60.31,0.2,5.28
